10	153494	+	CG	30	34
10	153495	-	CG	26	29
10	154013	+	CG	23	23
10	154014	-	CG	29	31
10	154022	+	CG	26	28
10	154023	-	CG	27	28
10	154095	+	CG	33	34
10	154096	-	CG	27	28
10	154129	+	CG	35	36
10	154130	-	CG	39	39
10	154297	+	CG	26	28
10	154298	-	CG	29	33
10	154652	+	CG	30	35
10	154653	-	CG	28	28
10	154669	+	CG	27	27
10	154670	-	CG	26	26
10	154708	+	CG	22	24
10	154709	-	CG	28	29
10	154830	+	CG	37	38
10	154831	-	CG	24	27
10	154879	+	CG	27	28
10	154880	-	CG	27	30
10	154893	+	CG	24	24
10	154894	-	CG	38	38
10	154956	+	CG	30	31
10	154957	-	CG	31	32
10	154992	+	CG	20	21
10	154993	-	CG	30	30
10	155003	+	CG	32	36
10	155004	-	CG	32	37
10	155059	+	CG	27	31
10	155060	-	CG	24	28
10	155083	+	CG	20	24
10	155084	-	CG	26	32
10	155095	+	CG	31	31
10	155096	-	CG	29	31
10	155181	+	CG	25	31
10	155182	-	CG	29	29
10	155186	+	CG	32	34
10	155187	-	CG	35	35
10	155581	+	CG	29	34
10	155582	-	CG	27	28
10	155738	+	CG	36	36
10	155739	-	CG	33	35
10	156290	+	CG	26	28
10	156291	-	CG	20	22
10	156426	+	CG	35	39
10	156427	-	CG	25	28
10	156434	+	CG	28	28
10	156435	-	CG	31	33
10	156458	+	CG	35	35
10	156459	-	CG	27	27
10	156464	+	CG	29	29
10	156465	-	CG	30	31
10	156481	+	CG	30	32
10	156482	-	CG	27	28
10	156488	+	CG	24	26
10	156489	-	CG	22	23
10	156507	+	CG	28	28
10	156508	-	CG	32	33
10	156584	+	CG	36	36
10	156585	-	CG	23	24
10	156615	+	CG	32	35
10	156616	-	CG	27	31
10	156621	+	CG	29	29
10	156622	-	CG	25	26
10	156638	+	CG	26	26
10	156639	-	CG	28	31
10	156723	+	CG	27	28
10	156724	-	CG	38	39
10	156905	+	CG	31	32
10	156906	-	CG	30	33
10	156908	+	CG	26	27
10	156909	-	CG	34	35
10	157047	+	CG	32	32
10	157048	-	CG	17	18
10	157093	+	CG	29	33
10	157094	-	CG	25	26
10	157116	+	CG	24	26
10	157117	-	CG	26	27
10	157139	+	CG	22	22
10	157140	-	CG	23	27
10	157218	+	CG	35	36
10	157219	-	CG	32	37
10	157298	+	CG	28	29
10	157299	-	CG	28	28
10	157614	+	CG	27	30
10	157615	-	CG	17	19
10	157727	+	CG	23	30
10	157728	-	CG	24	24
10	157845	+	CG	27	27
10	157846	-	CG	26	29
10	157968	+	CG	34	36
10	157969	-	CG	35	39
10	157978	+	CG	22	26
10	157979	-	CG	31	35
10	157980	+	CG	18	21
10	157981	-	CG	29	30
10	157984	+	CG	31	36
10	157985	-	CG	26	28
10	157992	+	CG	31	36
10	157993	-	CG	30	30
10	157998	+	CG	36	38
10	157999	-	CG	23	23
10	158015	+	CG	30	34
10	158016	-	CG	36	37
10	158395	+	CG	21	24
10	158396	-	CG	23	23
10	158416	+	CG	25	30
10	158417	-	CG	28	29
10	158521	+	CG	20	24
10	158522	-	CG	24	24
10	158765	+	CG	30	33
10	158766	-	CG	30	30
10	158798	+	CG	34	35
10	158799	-	CG	29	29
10	158970	+	CG	27	28
10	158971	-	CG	29	30
10	159075	+	CG	29	32
10	159076	-	CG	27	30
10	159103	+	CG	27	29
10	159104	-	CG	30	32
10	159302	+	CG	25	26
10	159303	-	CG	23	24
10	159403	+	CG	19	19
10	159404	-	CG	29	29
10	159409	+	CG	28	32
10	159410	-	CG	26	32
10	159473	+	CG	29	29
10	159474	-	CG	31	33
10	159579	+	CG	30	31
10	159580	-	CG	31	34
10	159684	+	CG	29	33
10	159685	-	CG	27	28
10	159876	+	CG	19	21
10	159877	-	CG	33	36
10	159907	+	CG	18	21
10	159908	-	CG	21	23
10	159915	+	CG	28	28
10	159916	-	CG	32	36
10	159942	+	CG	23	26
10	159943	-	CG	26	29
10	159997	+	CG	26	29
10	159998	-	CG	24	26
10	160001	+	CG	32	37
10	160002	-	CG	36	37
10	160025	+	CG	29	31
10	160026	-	CG	23	28
10	160033	+	CG	32	32
10	160034	-	CG	28	28
10	160040	+	CG	28	30
10	160041	-	CG	33	35
10	160296	+	CG	28	31
10	160297	-	CG	20	20
10	160300	+	CG	25	27
10	160301	-	CG	38	38
10	160320	+	CG	38	40
10	160321	-	CG	29	30
10	160343	+	CG	25	26
10	160344	-	CG	30	32
10	160418	+	CG	30	32
10	160419	-	CG	32	32
10	160549	+	CG	19	19
10	160550	-	CG	30	33
10	160743	+	CG	28	29
10	160744	-	CG	19	21
10	160845	+	CG	24	26
10	160846	-	CG	36	36
10	160939	+	CG	22	27
10	160940	-	CG	34	36
10	160947	+	CG	18	20
10	160948	-	CG	27	30
10	160972	+	CG	22	23
10	160973	-	CG	31	31
10	160978	+	CG	29	34
10	160979	-	CG	26	30
10	161001	+	CG	33	35
10	161002	-	CG	26	30
10	161009	+	CG	27	31
10	161010	-	CG	32	38
10	161033	+	CG	27	29
10	161034	-	CG	29	29
10	161049	+	CG	20	29
10	161050	-	CG	33	36
10	161065	+	CG	37	37
10	161066	-	CG	29	29
10	161069	+	CG	27	28
10	161070	-	CG	29	30
10	161081	+	CG	20	22
10	161082	-	CG	31	31
10	161098	+	CG	30	32
10	161099	-	CG	30	31
10	161109	+	CG	30	31
10	161110	-	CG	33	37
10	161129	+	CG	23	24
10	161130	-	CG	28	30
10	161140	+	CG	23	25
10	161141	-	CG	27	27
10	161150	+	CG	30	33
10	161151	-	CG	21	24
10	161154	+	CG	40	45
10	161155	-	CG	21	21
10	161159	+	CG	27	29
10	161160	-	CG	22	22
10	161187	+	CG	25	26
10	161188	-	CG	38	38
10	161197	+	CG	26	27
10	161198	-	CG	27	27
10	161199	+	CG	31	31
10	161200	-	CG	23	27
10	161203	+	CG	24	25
10	161204	-	CG	23	25
10	161708	+	CG	24	26
10	161709	-	CG	25	25
10	161932	+	CG	29	31
10	161933	-	CG	42	43
10	161959	+	CG	30	37
10	161960	-	CG	30	33
10	161987	+	CG	43	43
10	161988	-	CG	29	32
10	162268	+	CG	25	26
10	162269	-	CG	32	33
10	162498	+	CG	24	24
10	162499	-	CG	22	26
10	162663	+	CG	28	31
10	162664	-	CG	38	39
10	163008	+	CG	27	33
10	163009	-	CG	17	19
10	163672	+	CG	33	33
10	163673	-	CG	33	37
10	163781	+	CG	31	33
10	163782	-	CG	29	29
10	163796	+	CG	28	32
10	163797	-	CG	32	33
10	164030	+	CG	23	27
10	164031	-	CG	30	30
10	164089	+	CG	18	19
10	164090	-	CG	30	32
10	164137	+	CG	26	28
10	164138	-	CG	32	34
10	164667	+	CG	28	29
10	164668	-	CG	25	27
10	164918	+	CG	24	25
10	164919	-	CG	26	28
10	164945	+	CG	26	28
10	164946	-	CG	33	34
10	165018	+	CG	29	34
10	165019	-	CG	23	28
10	165044	+	CG	24	26
10	165045	-	CG	32	34
10	165116	+	CG	24	25
10	165117	-	CG	31	32
10	165139	+	CG	33	34
10	165140	-	CG	35	36
10	165147	+	CG	31	36
10	165148	-	CG	21	23
10	165332	+	CG	34	35
10	165333	-	CG	27	29
10	165556	+	CG	33	36
10	165557	-	CG	26	28
10	165558	+	CG	25	27
10	165559	-	CG	34	38
10	166279	+	CG	29	32
10	166280	-	CG	22	24
10	166323	+	CG	35	36
10	166324	-	CG	18	19
10	166404	+	CG	35	36
10	166405	-	CG	27	29
10	166455	+	CG	22	24
10	166456	-	CG	20	20
10	166645	+	CG	30	30
10	166646	-	CG	24	26
10	166755	+	CG	19	21
10	166756	-	CG	28	29
10	167076	+	CG	30	31
10	167077	-	CG	22	22
10	167148	+	CG	26	27
10	167149	-	CG	32	32
10	167243	+	CG	19	26
10	167244	-	CG	20	22
10	167277	+	CG	32	38
10	167278	-	CG	24	27
10	167335	+	CG	27	27
10	167336	-	CG	34	37
10	167469	+	CG	43	45
10	167470	-	CG	36	36
10	167634	+	CG	29	30
10	167635	-	CG	24	25
10	167685	+	CG	29	32
10	167686	-	CG	36	37
10	167718	+	CG	24	25
10	167719	-	CG	33	35
10	167764	+	CG	21	25
10	167765	-	CG	29	32
10	168005	+	CG	36	38
10	168006	-	CG	26	29
10	168060	+	CG	27	29
10	168061	-	CG	29	29
10	168099	+	CG	24	28
10	168100	-	CG	37	37
10	168155	+	CG	22	29
10	168156	-	CG	33	33
10	168296	+	CG	34	34
10	168297	-	CG	36	42
10	168421	+	CG	37	37
10	168422	-	CG	24	26
10	168588	+	CG	23	28
10	168589	-	CG	26	30
10	168689	+	CG	20	20
10	168690	-	CG	25	26
10	169088	+	CG	29	29
10	169089	-	CG	32	33
10	169262	+	CG	32	35
10	169263	-	CG	35	36
10	169269	+	CG	32	32
10	169270	-	CG	26	30
10	169603	+	CG	20	23
10	169604	-	CG	34	36
10	169683	+	CG	24	27
10	169684	-	CG	26	28
10	169715	+	CG	24	24
10	169716	-	CG	31	34
10	169760	+	CG	27	27
10	169761	-	CG	24	25
10	170095	+	CG	39	42
10	170096	-	CG	37	37
10	170214	+	CG	28	30
10	170215	-	CG	28	29
10	170381	+	CG	31	32
10	170382	-	CG	30	30
10	170784	+	CG	32	32
10	170785	-	CG	18	25
10	170811	+	CG	28	33
10	170812	-	CG	24	25
10	171128	+	CG	33	36
10	171129	-	CG	25	28
10	171362	+	CG	24	26
10	171363	-	CG	24	26
10	171365	+	CG	27	27
10	171366	-	CG	33	35
10	171405	+	CG	25	26
10	171406	-	CG	24	26
10	171547	+	CG	28	28
10	171548	-	CG	24	25
10	171830	+	CG	26	29
10	171831	-	CG	29	30
10	172185	+	CG	19	23
10	172186	-	CG	29	30
10	172229	+	CG	26	29
10	172230	-	CG	24	29
10	172249	+	CG	32	32
10	172250	-	CG	31	32
10	172281	+	CG	25	28
10	172282	-	CG	24	25
10	172657	+	CG	28	29
10	172658	-	CG	23	26
10	172677	+	CG	25	27
10	172678	-	CG	36	40
10	172687	+	CG	22	28
10	172688	-	CG	23	25
10	172857	+	CG	31	32
10	172858	-	CG	19	22
10	172906	+	CG	28	30
10	172907	-	CG	34	37
10	172927	+	CG	28	31
10	172928	-	CG	25	27
10	172947	+	CG	32	34
10	172948	-	CG	17	19
10	172961	+	CG	38	39
10	172962	-	CG	24	26
10	173041	+	CG	22	23
10	173042	-	CG	20	23
10	173073	+	CG	38	40
10	173074	-	CG	30	31
10	173256	+	CG	36	37
10	173257	-	CG	28	30
10	173412	+	CG	27	29
10	173413	-	CG	31	31
10	173525	+	CG	31	34
10	173526	-	CG	34	34
10	173533	+	CG	31	33
10	173534	-	CG	21	24
10	173535	+	CG	25	27
10	173536	-	CG	32	35
10	173537	+	CG	35	36
10	173538	-	CG	23	26
10	173901	+	CG	2	35
10	173902	-	CG	2	30
10	173909	+	CG	3	24
10	173910	-	CG	3	30
10	173938	+	CG	2	33
10	173939	-	CG	2	27
10	173943	+	CG	0	29
10	173944	-	CG	4	32
10	173953	+	CG	20	37
10	173954	-	CG	18	36
10	173955	+	CG	15	36
10	173956	-	CG	17	29
10	173958	+	CG	9	16
10	173959	-	CG	17	33
10	173981	+	CG	15	30
10	173982	-	CG	17	35
10	174239	+	CG	24	25
10	174240	-	CG	38	39
10	174460	+	CG	28	28
10	174461	-	CG	23	27
10	174568	+	CG	22	22
10	174569	-	CG	27	29
10	174790	+	CG	27	27
10	174791	-	CG	19	20
10	174973	+	CG	25	25
10	174974	-	CG	25	25
10	174977	+	CG	28	29
10	174978	-	CG	28	31
10	174989	+	CG	25	26
10	174990	-	CG	29	30
10	175017	+	CG	22	25
10	175018	-	CG	25	29
10	175022	+	CG	16	20
10	175023	-	CG	28	28
10	175033	+	CG	28	30
10	175034	-	CG	22	24
10	175049	+	CG	24	26
10	175050	-	CG	29	30
10	175068	+	CG	31	32
10	175069	-	CG	34	35
10	175078	+	CG	37	38
10	175079	-	CG	28	31
10	175118	+	CG	26	27
10	175119	-	CG	27	27
10	175120	+	CG	25	27
10	175121	-	CG	30	30
10	175142	+	CG	23	25
10	175143	-	CG	26	28
10	175164	+	CG	23	26
10	175165	-	CG	24	24
10	175174	+	CG	29	30
10	175175	-	CG	35	37
10	175193	+	CG	32	32
10	175194	-	CG	22	29
10	175243	+	CG	28	32
10	175244	-	CG	20	23
10	175272	+	CG	27	28
10	175273	-	CG	31	34
10	175744	+	CG	32	32
10	175745	-	CG	29	30
10	175786	+	CG	28	30
10	175787	-	CG	23	27
10	175899	+	CG	34	37
10	175900	-	CG	25	27
10	175949	+	CG	36	37
10	175950	-	CG	27	34
10	176007	+	CG	24	28
10	176008	-	CG	30	31
10	176303	+	CG	25	31
10	176304	-	CG	23	26
10	176324	+	CG	27	28
10	176325	-	CG	30	31
10	176330	+	CG	29	33
10	176331	-	CG	31	33
10	176335	+	CG	24	31
10	176336	-	CG	32	33
10	176386	+	CG	25	30
10	176387	-	CG	31	33
10	176520	+	CG	29	32
10	176521	-	CG	31	32
10	176774	+	CG	31	33
10	176775	-	CG	19	27
10	176780	+	CG	27	29
10	176781	-	CG	25	28
10	176786	+	CG	29	34
10	176787	-	CG	45	47
10	176794	+	CG	40	41
10	176795	-	CG	26	28
10	176796	+	CG	20	24
10	176797	-	CG	29	29
10	176855	+	CG	28	29
10	176856	-	CG	26	28
10	176864	+	CG	23	23
10	176865	-	CG	30	32
10	176878	+	CG	26	29
10	176879	-	CG	26	29
10	176919	+	CG	25	25
10	176920	-	CG	30	30
10	176949	+	CG	28	32
10	176950	-	CG	33	35
10	176971	+	CG	16	16
10	176972	-	CG	29	32
10	177325	+	CG	36	37
10	177326	-	CG	26	26
10	177393	+	CG	27	29
10	177394	-	CG	17	18
10	177490	+	CG	31	33
10	177491	-	CG	29	29
10	177589	+	CG	32	35
10	177590	-	CG	33	34
10	177599	+	CG	26	31
10	177600	-	CG	20	26
10	177658	+	CG	16	19
10	177659	-	CG	21	24
10	177664	+	CG	26	26
10	177665	-	CG	33	36
10	177687	+	CG	15	23
10	177688	-	CG	34	36
10	177714	+	CG	27	30
10	177715	-	CG	26	28
10	177864	+	CG	27	29
10	177865	-	CG	37	38
10	178052	+	CG	32	33
10	178053	-	CG	32	37
10	178139	+	CG	24	24
10	178140	-	CG	29	31
10	178143	+	CG	26	31
10	178144	-	CG	28	28
10	178157	+	CG	36	38
10	178158	-	CG	33	36
10	178179	+	CG	22	24
10	178180	-	CG	27	29
10	178288	+	CG	37	40
10	178289	-	CG	18	18
10	178450	+	CG	33	33
10	178451	-	CG	34	38
10	178462	+	CG	30	33
10	178463	-	CG	25	26
10	178499	+	CG	20	21
10	178500	-	CG	26	29
10	178740	+	CG	21	23
10	178741	-	CG	33	33
10	178757	+	CG	32	32
10	178758	-	CG	29	33
10	178784	+	CG	37	38
10	178785	-	CG	28	32
10	178820	+	CG	17	24
10	178821	-	CG	25	25
10	179105	+	CG	25	27
10	179106	-	CG	23	28
10	179114	+	CG	28	30
10	179115	-	CG	29	30
10	179177	+	CG	28	29
10	179178	-	CG	24	25
10	179272	+	CG	36	36
10	179273	-	CG	27	30
10	179295	+	CG	31	32
10	179296	-	CG	28	30
10	179427	+	CG	26	28
10	179428	-	CG	31	32
10	179528	+	CG	32	33
10	179529	-	CG	33	35
10	179543	+	CG	27	27
10	179544	-	CG	24	29
10	179697	+	CG	22	23
10	179698	-	CG	26	26
10	179725	+	CG	20	22
10	179726	-	CG	23	23
10	179965	+	CG	31	32
10	179966	-	CG	18	18
10	179998	+	CG	23	23
10	179999	-	CG	27	28
10	180008	+	CG	34	38
10	180009	-	CG	32	34
10	180030	+	CG	27	28
10	180031	-	CG	25	26
10	180059	+	CG	41	42
10	180060	-	CG	28	28
10	180188	+	CG	24	25
10	180189	-	CG	33	36
10	180225	+	CG	28	28
10	180226	-	CG	32	33
10	180265	+	CG	7	38
10	180266	-	CG	3	36
10	180278	+	CG	2	28
10	180279	-	CG	7	41
10	180306	+	CG	2	39
10	180307	-	CG	3	33
10	180329	+	CG	2	31
10	180330	-	CG	1	29
10	180361	+	CG	0	34
10	180362	-	CG	7	35
10	180411	+	CG	0	26
10	180412	-	CG	1	29
10	180413	+	CG	3	30
10	180414	-	CG	1	28
10	180465	+	CG	3	27
10	180466	-	CG	5	33
10	180467	+	CG	1	27
10	180468	-	CG	0	34
10	180479	+	CG	2	28
10	180480	-	CG	0	33
10	180492	+	CG	0	25
10	180493	-	CG	4	37
10	180504	+	CG	0	29
10	180505	-	CG	5	30
10	180515	+	CG	2	23
10	180516	-	CG	1	28
10	180583	+	CG	1	29
10	180584	-	CG	2	28
10	180599	+	CG	7	35
10	180600	-	CG	2	35
10	180607	+	CG	3	36
10	180608	-	CG	2	24
10	180614	+	CG	4	32
10	180615	-	CG	2	34
10	180616	+	CG	2	28
10	180617	-	CG	0	33
10	180634	+	CG	4	35
10	180635	-	CG	4	28
10	180644	+	CG	0	25
10	180645	-	CG	0	33
10	180657	+	CG	0	26
10	180658	-	CG	3	26
10	180660	+	CG	0	20
10	180661	-	CG	1	29
10	180663	+	CG	4	26
10	180664	-	CG	2	33
10	180681	+	CG	3	31
10	180682	-	CG	5	33
10	180683	+	CG	2	24
10	180684	-	CG	8	37
10	180688	+	CG	2	37
10	180689	-	CG	1	29
10	180694	+	CG	1	27
10	180695	-	CG	2	29
10	180697	+	CG	1	31
10	180698	-	CG	4	29
10	180701	+	CG	0	30
10	180702	-	CG	4	29
10	180707	+	CG	4	32
10	180708	-	CG	2	20
10	180716	+	CG	2	37
10	180717	-	CG	1	29
10	180718	+	CG	1	30
10	180719	-	CG	2	37
10	180726	+	CG	1	18
10	180727	-	CG	1	19
10	180730	+	CG	1	30
10	180731	-	CG	1	28
10	180741	+	CG	1	25
10	180742	-	CG	4	29
10	180755	+	CG	3	35
10	180756	-	CG	4	29
10	180799	+	CG	1	23
10	180800	-	CG	1	26
10	180809	+	CG	2	33
10	180810	-	CG	5	29
10	180812	+	CG	2	32
10	180813	-	CG	3	34
10	180823	+	CG	6	33
10	180824	-	CG	6	27
10	180841	+	CG	4	29
10	180842	-	CG	2	39
10	180843	+	CG	5	35
10	180844	-	CG	6	40
10	180849	+	CG	4	30
10	180850	-	CG	5	29
10	180855	+	CG	3	30
10	180856	-	CG	1	31
10	180861	+	CG	0	28
10	180862	-	CG	2	36
10	180865	+	CG	0	29
10	180866	-	CG	3	33
10	180872	+	CG	8	37
10	180873	-	CG	4	29
10	180876	+	CG	1	35
10	180877	-	CG	0	31
10	180878	+	CG	0	25
10	180879	-	CG	6	29
10	180883	+	CG	3	34
10	180884	-	CG	2	29
10	180888	+	CG	5	27
10	180889	-	CG	3	25
10	180892	+	CG	0	33
10	180893	-	CG	4	25
10	180894	+	CG	2	24
10	180895	-	CG	0	20
10	180896	+	CG	3	34
10	180897	-	CG	1	33
10	180904	+	CG	0	27
10	180905	-	CG	2	22
10	180907	+	CG	0	29
10	180908	-	CG	2	28
10	180914	+	CG	1	33
10	180915	-	CG	4	30
10	180931	+	CG	4	37
10	180932	-	CG	4	32
10	180933	+	CG	2	33
10	180934	-	CG	2	37
10	180938	+	CG	4	26
10	180939	-	CG	1	34
10	180942	+	CG	1	24
10	180943	-	CG	2	34
10	180944	+	CG	0	29
10	180945	-	CG	1	34
10	180949	+	CG	3	26
10	180950	-	CG	8	43
10	180954	+	CG	1	27
10	180955	-	CG	0	25
10	180959	+	CG	1	21
10	180960	-	CG	4	30
10	180974	+	CG	2	28
10	180975	-	CG	1	23
10	180980	+	CG	1	28
10	180981	-	CG	3	33
10	180984	+	CG	0	29
10	180985	-	CG	1	32
10	180989	+	CG	1	28
10	180990	-	CG	5	28
10	180997	+	CG	1	25
10	180998	-	CG	1	19
10	181006	+	CG	1	26
10	181007	-	CG	0	31
10	181010	+	CG	1	23
10	181011	-	CG	1	30
10	181014	+	CG	3	34
10	181015	-	CG	1	31
10	181019	+	CG	1	34
10	181020	-	CG	1	33
10	181021	+	CG	3	30
10	181022	-	CG	5	29
10	181023	+	CG	0	33
10	181024	-	CG	2	36
10	181028	+	CG	2	45
10	181029	-	CG	1	23
10	181039	+	CG	7	42
10	181040	-	CG	3	24
10	181046	+	CG	1	30
10	181047	-	CG	2	26
10	181048	+	CG	1	32
10	181049	-	CG	3	40
10	181054	+	CG	4	35
10	181055	-	CG	2	21
10	181056	+	CG	3	30
10	181057	-	CG	2	24
10	181073	+	CG	0	30
10	181074	-	CG	2	31
10	181077	+	CG	3	30
10	181078	-	CG	1	25
10	181080	+	CG	0	39
10	181081	-	CG	0	27
10	181083	+	CG	5	30
10	181084	-	CG	2	31
10	181095	+	CG	5	33
10	181096	-	CG	2	33
10	181098	+	CG	1	36
10	181099	-	CG	2	32
10	181102	+	CG	2	28
10	181103	-	CG	1	16
10	181107	+	CG	1	35
10	181108	-	CG	3	34
10	181113	+	CG	3	28
10	181114	-	CG	0	20
10	181121	+	CG	0	20
10	181122	-	CG	0	31
10	181123	+	CG	3	28
10	181124	-	CG	3	31
10	181126	+	CG	3	28
10	181127	-	CG	4	30
10	181139	+	CG	1	30
10	181140	-	CG	2	29
10	181141	+	CG	2	25
10	181142	-	CG	3	31
10	181151	+	CG	4	30
12	60025	+	CG	28	30
12	60026	-	CG	29	30
12	60089	+	CG	28	31
12	60090	-	CG	32	33
12	60109	+	CG	23	23
12	60110	-	CG	27	31
12	60140	+	CG	30	31
12	60141	-	CG	24	31
12	60142	+	CG	25	31
12	60143	-	CG	16	17
12	60163	+	CG	32	37
12	60164	-	CG	36	38
12	60332	+	CG	28	31
12	60333	-	CG	29	31
12	60400	+	CG	35	36
12	60401	-	CG	40	43
12	60426	+	CG	30	31
12	60427	-	CG	33	34
12	60478	+	CG	18	23
12	60479	-	CG	29	30
12	60515	+	CG	28	28
12	60516	-	CG	28	31
12	61057	+	CG	29	30
12	61058	-	CG	13	15
12	61333	+	CG	26	28
12	61334	-	CG	30	30
12	61653	+	CG	32	34
12	61654	-	CG	29	30
12	62173	+	CG	29	29
12	62174	-	CG	27	32
12	62730	+	CG	36	36
12	62731	-	CG	25	25
12	63500	+	CG	23	23
12	63501	-	CG	15	17
12	63585	+	CG	32	32
12	63586	-	CG	26	27
12	63683	+	CG	21	24
12	63684	-	CG	27	31
12	63699	+	CG	27	30
12	63700	-	CG	19	24
12	63982	+	CG	21	26
12	63983	-	CG	24	27
12	64051	+	CG	25	28
12	64052	-	CG	28	32
12	64774	+	CG	26	28
12	64775	-	CG	32	33
12	65000	+	CG	30	31
12	65001	-	CG	27	28
12	65530	+	CG	23	24
12	65531	-	CG	24	26
12	65587	+	CG	30	33
12	65588	-	CG	27	36
12	65649	+	CG	21	23
12	65650	-	CG	34	35
12	65681	+	CG	36	42
12	65682	-	CG	31	32
12	65765	+	CG	24	26
12	65766	-	CG	22	22
12	65768	+	CG	33	33
12	65769	-	CG	36	37
12	66269	+	CG	30	33
12	66270	-	CG	36	38
12	66273	+	CG	29	32
12	66274	-	CG	30	31
12	66481	+	CG	28	31
12	66482	-	CG	23	32
12	66844	+	CG	29	29
12	66845	-	CG	31	33
12	66938	+	CG	30	34
12	66939	-	CG	25	33
12	67276	+	CG	29	35
12	67277	-	CG	32	34
12	67300	+	CG	32	33
12	67301	-	CG	28	28
12	67322	+	CG	35	35
12	67323	-	CG	28	30
12	67356	+	CG	32	33
12	67357	-	CG	31	35
12	67386	+	CG	26	26
12	67387	-	CG	31	34
12	67395	+	CG	22	24
12	67396	-	CG	31	33
12	67471	+	CG	33	36
12	67472	-	CG	17	18
12	67598	+	CG	22	22
12	67599	-	CG	27	27
12	67946	+	CG	22	23
12	67947	-	CG	26	29
12	68055	+	CG	32	33
12	68056	-	CG	24	26
12	68239	+	CG	33	36
12	68240	-	CG	33	35
12	68452	+	CG	32	33
12	68453	-	CG	26	29
12	68640	+	CG	28	30
12	68641	-	CG	29	32
12	68677	+	CG	24	25
12	68678	-	CG	29	30
12	68888	+	CG	24	29
12	68889	-	CG	31	33
12	69008	+	CG	34	37
12	69009	-	CG	19	28
12	69046	+	CG	37	37
12	69047	-	CG	26	28
12	69063	+	CG	26	27
12	69064	-	CG	28	29
12	69083	+	CG	23	23
12	69084	-	CG	36	36
12	69122	+	CG	20	22
12	69123	-	CG	31	33
12	69164	+	CG	29	30
12	69165	-	CG	36	37
12	69458	+	CG	33	35
12	69459	-	CG	26	30
12	69534	+	CG	21	22
12	69535	-	CG	30	31
12	69705	+	CG	29	32
12	69706	-	CG	31	32
12	70182	+	CG	24	25
12	70183	-	CG	26	27
12	70689	+	CG	33	34
12	70690	-	CG	31	33
12	70877	+	CG	26	30
12	70878	-	CG	35	38
12	70893	+	CG	31	31
12	70894	-	CG	29	30
12	71028	+	CG	34	38
12	71029	-	CG	25	26
12	71160	+	CG	27	27
12	71161	-	CG	31	34
12	71267	+	CG	29	31
12	71268	-	CG	33	34
12	71472	+	CG	30	30
12	71473	-	CG	27	34
12	71478	+	CG	20	25
12	71479	-	CG	22	24
12	71667	+	CG	35	37
12	71668	-	CG	30	32
12	71723	+	CG	30	35
12	71724	-	CG	28	31
12	71765	+	CG	27	28
12	71766	-	CG	24	27
12	71796	+	CG	23	26
12	71797	-	CG	32	35
12	71805	+	CG	17	19
12	71806	-	CG	22	23
12	71936	+	CG	25	27
12	71937	-	CG	32	34
12	72234	+	CG	24	27
12	72235	-	CG	33	36
12	72268	+	CG	29	31
12	72269	-	CG	30	32
12	72297	+	CG	32	32
12	72298	-	CG	29	29
12	72320	+	CG	29	31
12	72321	-	CG	26	26
12	72399	+	CG	38	39
12	72400	-	CG	25	26
12	72409	+	CG	29	30
12	72410	-	CG	18	19
12	72414	+	CG	32	32
12	72415	-	CG	21	21
12	72452	+	CG	29	31
12	72453	-	CG	26	28
12	72454	+	CG	28	32
12	72455	-	CG	31	34
12	72465	+	CG	34	39
12	72466	-	CG	26	29
12	72521	+	CG	31	32
12	72522	-	CG	31	35
12	72551	+	CG	27	29
12	72552	-	CG	25	25
12	72595	+	CG	25	28
12	72596	-	CG	20	25
12	72774	+	CG	39	39
12	72775	-	CG	33	33
12	72815	+	CG	30	30
12	72816	-	CG	21	29
12	73426	+	CG	34	36
12	73427	-	CG	31	33
12	73435	+	CG	29	30
12	73436	-	CG	26	29
12	73454	+	CG	27	29
12	73455	-	CG	31	35
12	73522	+	CG	22	27
12	73523	-	CG	23	28
12	73536	+	CG	29	32
12	73537	-	CG	24	30
12	73555	+	CG	29	31
12	73556	-	CG	28	29
12	73578	+	CG	35	37
12	73579	-	CG	27	27
12	73590	+	CG	35	37
12	73591	-	CG	33	33
12	73600	+	CG	30	32
12	73601	-	CG	21	29
12	73615	+	CG	36	37
12	73616	-	CG	30	31
12	73630	+	CG	29	33
12	73631	-	CG	23	28
12	73640	+	CG	28	29
12	73641	-	CG	37	38
12	73648	+	CG	31	33
12	73649	-	CG	29	30
12	73661	+	CG	22	23
12	73662	-	CG	33	34
12	73750	+	CG	27	27
12	73751	-	CG	22	30
12	73759	+	CG	29	32
12	73760	-	CG	28	29
12	73779	+	CG	28	32
12	73780	-	CG	19	19
12	73812	+	CG	20	26
12	73813	-	CG	28	30
12	73829	+	CG	24	26
12	73830	-	CG	24	26
12	73842	+	CG	33	35
12	73843	-	CG	28	31
12	73955	+	CG	26	30
12	73956	-	CG	37	37
12	73976	+	CG	29	29
12	73977	-	CG	24	26
12	73987	+	CG	36	38
12	73988	-	CG	39	42
12	73995	+	CG	24	32
12	73996	-	CG	25	26
12	74034	+	CG	36	36
12	74035	-	CG	28	31
12	74103	+	CG	36	40
12	74104	-	CG	31	31
12	74109	+	CG	27	29
12	74110	-	CG	29	29
12	74132	+	CG	27	27
12	74133	-	CG	26	28
12	74152	+	CG	28	29
12	74153	-	CG	28	28
12	74170	+	CG	24	28
12	74171	-	CG	34	34
12	74274	+	CG	22	22
